,trade_date,600000.SH,600008.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600373.SH,600376.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600663.SH,600674.SH,600682.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600795.SH,600804.SH,600809.SH,600816.SH,600820.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600959.SH,600977.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601088.SH,601099.SH,601108.SH,601111.SH,601117.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601718.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601866.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601958.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603160.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603993.SH,000001.SZ,000002.SZ,000060.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000540.SZ,000559.SZ,000568.SZ,000623.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000671.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002044.SZ,002050.SZ,002065.SZ,002074.SZ,002081.SZ,002085.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002294.SZ,002304.SZ,002310.SZ,002352.SZ,002385.SZ,002411.SZ,002415.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002470.SZ,002475.SZ,002493.SZ,002500.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002608.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300144.SZ,300251.SZ,300408.SZ,300433.SZ
trade_date,1.0,0.03125845527920876,0.01858577244610549,-0.014942920905148394,0.04203289023575121,0.03215166511176364,0.07322512862948004,0.03955664864650057,0.028394692276816222,0.043157179931187895,0.0408597222090498,0.013666979686205952,0.10389867647773257,-0.04829251003683217,0.03728006015083558,0.09054104117751398,0.06335089762034031,0.0543348692958048,0.04244944871259334,0.04123391362490955,0.022427227236308796,-0.00048791682316731515,0.045121280127598744,0.009968839597782239,0.03766581770908826,0.015165853389839085,0.013384109159819906,0.04036622409627313,0.030312378705613624,-0.012957296290431816,0.03969199455609324,0.0598023779243552,0.02009177957753411,0.03865058909182317,0.08589870213850635,0.04347623727102548,0.09124826641494849,0.005079667650857265,-0.0013832095819845593,0.027819141590569602,0.014460994893050022,0.025891155649259333,0.03274063326450779,0.006280630951408755,0.00025203153139565166,0.06439059003401786,-0.0025991588184254484,0.018023616396366356,0.03024261558916807,0.07167275977801661,0.053655284611963436,0.04278435826030877,0.020538314882791002,0.04907217917675937,0.0071226265834698045,0.035784679432063767,0.13472375812279344,0.015613306126025784,0.010093339200334762,0.0044125614202975534,0.022347259880212505,0.031711455981318436,0.050489218473606955,0.03853611152910933,-0.00037060422129569294,0.017429786298558084,0.018156024362126003,0.03464557334360878,0.011653172872761467,0.009396847565071923,-0.0005411528549298842,-0.0122656410152894,0.020863110551133737,0.013746731693569186,0.039253296084378865,0.05620400131046193,0.13750547136876595,0.015043338632625861,0.10084234258904945,0.013968099813496032,0.04871266162292877,0.019751027852263323,0.059568695362799004,-0.01027451696117452,0.07789592275031834,0.016724821650757,0.038485122588870824,0.035560727179581905,0.020754031525806117,0.04209007794508842,-0.052796839245034304,0.0360586590882884,0.05742718923450123,-0.011246661741712455,0.01852552530596688,0.045943818041241036,0.026331851303805824,0.019728551017714403,0.03153921663442864,-0.007380420254222046,0.02481319751822089,-0.0030535988045446685,0.021295122737685232,0.04630143511002982,0.026606749926004536,0.020829055765837948,0.017570957004028394,0.018216067700914745,0.04406419465345505,0.045462575925368585,0.04784194371823603,-0.006137016091446119,0.01571975273892503,0.03514654022866764,0.03512370395610886,0.02461588320564893,0.01344633351100071,-0.04631467834538606,0.09129030122739898,-0.0010561341791442728,0.04871308693050971,0.03206014110792902,0.03461122258952213,0.020589663324597225,0.028654139488294428,0.004953514372760445,0.0018655508028184366,0.05868187739834047,-0.004340761018318351,0.040634622966215075,0.013710645335647772,0.023195085136699545,0.06599291821267693,0.04194797876300979,0.05192996799078875,0.04350280972279998,0.0859800147339511,0.02792023131272228,0.0357085660468191,-0.000783987076071937,0.026073296708166854,0.004556635274008726,0.02625241766912095,0.029209253522620507,0.05035990036030461,0.01634097803019845,0.07290960245083734,0.08134115858681208,0.025536395103935895,0.02671025280798165,0.07367569135567102,0.029004771860690608,0.04118884932540191,0.09205779698489164,0.037066055074224606,0.038613988472326576,0.027318819243022933,0.03800060464385571,-0.03697381391047341,-0.022609723115854748,0.04480428184742591,0.025768143693526327,0.020350701085655717,0.0019164280175307778,0.012671169857809875,-0.007122302516384326,0.034670471434735076,0.014307002648406512,0.040867683219660576,0.031403327320310884,0.01832608573785286,0.03902839888564934,0.020750658166758012,0.027813946743725653,0.024671371864459436,0.0545242194087004,0.023896859899297934,0.024166685796970625,0.07877390381794722,0.1262369018922088,0.01921789689200035,0.022762530575724162,-0.003505397972332847,0.021012350555971573,0.05177064900550406,0.021722795131658524,0.013577931733114047,0.051883456889816486,0.056480743209825095,0.023376367945252004,-0.0045564409212313925,0.06813663646001043,0.06573339964004195,0.03415467716808641,0.00503277268544513,0.05242360831882039,0.03609178369818518,0.04530405328939125,0.0304103182832605,0.07372986535883722,0.03354867844713044,0.031622830564658214,-0.009022421279053538,-0.04384791982480876,0.030035950895421944,0.007854609655514409,-0.0004943746459741663,0.010769343463694491,0.0362535473534995,0.04403835098003523,0.042089540955099286,0.06296530958996249,0.06092960389017515,0.010008946998492597,-0.0009492814588776374,0.08288658171087976,0.03420076132306905,0.05999679010586683,0.058364071596809425,0.02728350653860517,0.09073589453478478,0.03536365930310879,0.0020947106909177163,0.005474236582922769,0.013808861928944817,0.02565473054024243,0.05324742559658493,0.04896675493607686,0.006458170207665243,0.07428690911333238,0.050752827478176256,0.010567645664839774,0.04851822462312338,-0.030479904996471806,0.053958802778248306,0.04718032610641501,0.006656265553954743,0.06056896394276851,-0.0003483333363388662,-0.008813464841293743,0.06356873156340695,0.016333182391186588,3.7577484033298756e-05,0.07215201089031248,-0.03792711285425182,0.11221823184550715,0.08769825271497897,0.014162142061074417,0.03260650297511913,0.03253929842618672,0.004197932604929261,0.023883740195157238,4.3588878445922676e-05,-0.01758426160840744,0.01256889895177689,0.014651302439234017,0.01610466276861068,0.021310663750334462,-0.011051059850978776,0.01846175752043566,0.0025741643900239488,-0.038395617880659344,-0.0038108703709910756,0.0007146012847199648,0.02662817412026224,0.0012081721098095382,-0.06568938998980134,0.07914639060579909,0.0315781797204806,0.036900794785400926,0.0006734704313033246,0.02713475730253713,0.024318241878233126,0.017401060803682106,0.021716516959394916,0.009470400301001448,-0.06772139761293437,-0.007893551417374354,0.004637337705566786,0.020048638603307117,0.0019896098787978485,0.027300504990750735,0.008671427881901743,0.011658045275733437,-0.0843315543327369,-0.005191982288325696,-0.010398248020195072,0.014505966901502972,0.01751327005699047,0.01926992531124752,0.010697073856536758,0.011751471184207994,0.019473473032106527,0.01547115258920378,0.023368644923997546,0.011723059435050965,-0.08695886062587567,-0.001547092659071581,0.055929368551117256,-0.013345794160975574,-0.025739589793440206
600000.SH,0.03125845527920876,1.0,0.07209978441255893,0.18404502105297152,0.19906949222569578,0.16512390958662146,0.4569211086105867,0.4095416710974076,0.2127749840393471,0.26916313117459245,0.32773367465485315,0.28928841546610906,0.3241637108243247,0.2606066081793839,0.36497915487096716,0.2196307641348666,0.4313053765118706,0.14634050421429953,0.2938182486117148,0.21471216741730648,0.2990307501982288,0.19713080437311908,0.22210236202714081,0.229956953401497,0.23029466681871258,0.21091635614417048,0.29978109011571813,0.24500338286907897,0.16058096467262384,0.23816870285165345,0.20582042778475967,0.22472019910409635,0.10799503874108969,0.22964844116004085,0.11974672175109097,0.23938177948996323,0.17643740370461902,0.1367598435122116,0.12514812519720941,0.09752227500334834,0.16773635104695422,0.08337923842563241,0.007510229544021872,0.1392217924481566,0.08637351615044264,0.17606299109030826,0.1500183613055973,0.13541359074068016,0.20366219619839485,0.0791134920458884,0.19495599926732404,0.17372636547806508,0.26196843947891557,0.14605459331218926,0.18347034290060965,0.23269497128424624,0.21132136573105173,0.216973073714925,0.17039212758991024,0.20575771224229739,0.19890093985550616,0.11462362278681905,0.11213058879428747,0.0922326340252895,0.14097077664004679,0.05576290444271334,0.1397864547609366,0.1261298242631154,0.13725890344959787,0.13955258899852238,0.11617851519361674,0.20181189155118293,0.07260240431657852,0.1428551356437758,0.13685411606147893,0.2770786828107849,0.27294787991135094,0.1686264805629997,0.1915278818048624,0.2303519958004318,0.16669985391482256,0.1448517938540031,0.2765020159452425,0.12951435737588013,0.29691058918152496,0.1771262746620056,0.13001483528757315,0.15841732226009575,0.44040199777965616,0.1611977732205829,0.2958365151387898,0.2713286295846774,0.15904070547176613,0.12629361468162986,0.17006091785945152,0.2575572725230768,0.3754225575939117,0.06959480191824437,0.27753468233973894,0.1874038517828085,0.12962245660236843,0.27371033052470695,0.13522914213062998,0.32359038861731626,0.21051366393937496,0.2863794114948374,0.2206296735972287,0.1262880237617326,0.36687788003883387,0.31120998136534783,0.2359703549546427,0.15347113484847077,0.18599833730314894,0.2152519538427475,0.24587150521107323,0.18946935084649447,0.34538136023485805,0.24027946721854293,0.17272715637439146,0.18093622774430965,0.5066377966330833,0.28901997577346933,0.2870470047218123,0.2506203463255025,0.37941948697955963,0.038901089665789514,0.1538273956043407,0.1545232784577735,0.1015963273912039,0.19787001976398824,0.17309343800753388,0.44803297708038303,0.3202776609418496,0.46269826368616673,0.1956755653449192,0.34415978936061364,0.19045227854745342,0.28576298676137135,0.22477623149408393,0.4077414553671365,0.2564508450523777,0.21765900840269753,0.3447898798026232,0.20490869719048213,0.02141861953345679,0.24183749435792792,0.3333191124776704,0.24248042347052545,0.23349190211982196,0.25793950439518826,0.381693483058751,0.2111658908953642,0.12274024583944657,0.31126375861273053,0.31761001242106596,0.23340721246462626,0.21163691785137215,0.4371620005645488,0.34507234730104297,0.5667011807220286,0.32475630217559237,0.21627623603182555,0.1327106788895328,0.3503548673521117,0.22385481578338456,0.05732993163765845,0.2107950200807096,0.1823949710165986,0.27955403883440844,0.24535438499079726,0.115054140267499,0.4147655922245726,0.1650223283770015,0.3138795555212557,0.4318103456976751,0.19654018764938333,0.1951074450315955,0.16243865596129073,0.3296641214538881,0.3853155359310865,0.08275213478783035,0.22050008674606436,0.1500667073684671,0.08704015049979062,0.13899653500532352,0.14160030044801775,0.16641785223389743,0.3885222563976386,0.1918276727150603,0.20930888813660656,0.1589465399088625,0.25145211743165613,0.22971588086981812,0.19889590121336181,0.25449725550128105,0.20714734504770632,0.15016584558482468,0.25466866643297786,0.15012611330581518,0.10069887938582947,0.23539509892255037,0.21101677856129378,0.1400842635799406,0.08704378891324877,0.11278909966609793,0.16896568147635016,0.12774194111593437,0.23261883636943997,0.24613932415333986,0.2690559473850878,0.1853768080096127,0.194759560657939,0.21420280043059484,0.18945330132201224,0.10004455374498451,0.211956355212548,0.1424332782077179,0.11280694587327564,0.2721372553689237,0.22895055543148762,0.1474887871430923,0.11799631031696427,0.16693051949897142,0.08716335077064878,0.13625104653065345,0.11337024507752873,0.1271647148304564,0.2220227787818533,0.18128460777468078,0.19755892658464397,0.1337267614155399,0.08366901160709057,0.18037729759038168,0.2818726240080071,0.2443036077991215,0.03719470516096421,0.20588789768143861,0.1515917841151534,0.11862716589497808,0.10556428521071957,0.17208597986982271,0.12647170662972884,0.1672107986348757,0.17601400001552336,0.06594703911124955,0.3157270909335253,0.21512132508955678,0.11820984285082718,0.21149984765450608,0.1322159291709099,0.12829883664957745,0.16828355900657546,0.06132544261468115,0.13888443295154324,0.15276234600077762,0.049924323547364605,0.10159154152030446,0.1551279354539265,0.048606781997693124,0.14897990463805794,0.07421556964819188,0.18420570401053152,0.16387914417011712,0.07939000248726238,0.14728503837297308,0.13604601001909866,0.13605670329262678,0.13801844875629493,0.2131059829413536,0.15328974311625285,0.16077810081374677,0.010129150743779203,0.10169277507284659,0.21906910892052098,0.0781273892805944,0.0969250668676781,0.08795908467239547,0.015445867114480248,0.17972814138506576,0.2508407541630991,0.02707592556040606,0.28486327839466274,0.11486362753093109,0.10745261031002384,0.1828395011524365,0.30584002854517506,0.14316413429189273,0.09455768428173837,0.1438259084223601,0.12159127597486125,0.21815609368758324,0.18160806351835607,0.08101112769878487,0.11315470272693959,0.09364465544223032,0.11990107619467529,0.13385145764356568,0.16639758058619644,0.11571589829482207,0.1331881613687968,0.09932721299321111
600008.SH,0.01858577244610549,0.07209978441255893,1.0,0.17548627252418053,0.3024845796493079,0.22606749172342552,0.16179987199191778,0.1314782904014943,0.18629151990791232,0.2136617749794972,0.20088663803554924,0.34973882255396205,0.17731372162748882,0.17816199740378671,0.30002113868475067,0.24799063282103304,0.1365440804049559,0.29920214494794006,0.19756427925851208,0.22406183581121283,0.31126119348071185,0.2989462211297457,0.3174590854668262,0.21658437805934563,0.35564261368862937,0.2962113487755504,0.10728568597762221,0.34926972978788756,0.3144382407509574,0.18098302596157972,0.3424166389861221,0.25959581891585604,0.2309894924798236,0.2666606357825471,0.1765649875613679,0.23173377691744643,0.2549337316515637,0.16953638164030482,0.2545022659383267,0.16204180579639837,0.23874459370894807,0.04892402938711477,0.08123004598522082,0.17678196946477157,0.19327140939967477,0.2163279418750734,0.23514845862532902,0.2364148538686927,0.3293659018938319,0.23626448414434892,0.27708743372439115,0.2859606402878948,0.3486603583683031,0.2787805747909083,0.24404415301845828,0.2974045638612494,0.15237857684363387,0.2532186101087892,0.21480905808025702,0.23606260119738995,0.3304986297954608,0.2177314756437153,0.18850301575960154,0.30612150075716166,0.25294819305185356,0.144757512246792,0.2832816976416649,0.25910096871069604,0.11373144904469915,0.15121125222797643,0.1523518814469253,0.16243823653089826,0.08697307771765529,0.28395875415308225,0.30828392078158223,0.30696014686391604,0.17681969044259135,0.27705252685782256,0.2658738279879685,0.2875105615774407,0.1887978057589063,0.09467521467601331,0.27773496544061166,0.17451037047356932,0.29745407145243125,0.1377261290577061,0.1446753153701678,0.2728482060752963,0.2002700980255723,0.30985479968319213,0.16054617075298105,0.2813348659937129,0.21482001602774256,0.15226670000097692,0.14260851597177746,0.31373475312730736,0.2592581074277556,0.1918718977037431,0.26015760063397886,0.1356111187235822,0.3393898059113666,0.1364034842665692,0.3020078133016749,0.183483864461833,0.09948248367419076,0.2908379061444961,0.26835694959619566,0.28448437201861143,0.29793758906705786,0.20955632399606203,0.10062035101854816,0.17219610410465724,0.16856299013964685,0.18139432959448126,0.17074283487976563,0.2528091025981404,0.4452226291077323,0.19414600991897968,0.2798414381568617,0.13357970053797363,0.1533741524619831,0.10417047285601996,0.2324978006909859,0.27671066707741016,0.2999847630043165,0.18334189110335058,0.17453550537435952,0.2465003987324734,0.4855471161819068,0.11296544883745573,0.20858501373689672,0.11157658523620172,0.12689188820031844,0.1554103508894031,0.306618917643354,0.2029639075569701,0.23938463129762594,0.31199798416015456,0.22945193542045814,0.07582253353306256,0.3684190023645004,0.2611209888114605,0.12559861617145038,0.1890615341532469,0.24320581499764796,0.2868952354802727,0.19214704402743138,0.24308309259607985,0.2016614590644006,0.29523094081057705,0.27922334802543275,0.3411395074446735,0.25657074434192406,0.21786630435699555,0.3469744129990274,0.2278264291966572,0.28608667935475807,0.15629004845465566,0.37863972400348705,0.206818711160801,0.2184576554195256,0.33460113205918784,0.2330224874598282,0.41003530723033316,0.3000249965095923,0.12570410588619504,0.3052927377911193,0.19580524980856173,0.33012014326581957,0.31766554610506026,0.19569005211635407,0.12576442025490955,0.3577440015530222,0.2790702454715204,0.13488922165806827,0.3206000135201575,0.2975643461762706,0.41560214282201735,0.15273353115737068,0.16668379656916632,0.21723055536657288,0.24394361004771886,0.16855048416183113,0.22864268816506558,0.23654587807767183,0.23586118601332762,0.27668392354237786,0.1772403864976681,0.13757226233929493,0.2852204412541667,0.23573979001640943,0.306283745472059,0.29857359259626715,0.3728729405691784,0.2822378046473673,0.15521945067731244,0.1715385133334389,0.289214814999193,0.2927883350521231,0.26088251690746456,0.18640550629970642,0.32080903913335895,0.16471723149341314,0.15824395080365844,0.2503313799502526,0.2980232070196411,0.16004124739506348,0.283586173957271,0.27253477167925416,0.24136648608468786,0.30587084432662337,0.14362766448634307,0.24036147094994137,0.43888492854121164,0.14737601531548186,0.29865240771375523,0.33320680760374466,0.33395929135612606,0.3385931985630262,0.33971718105767096,0.3747452454945071,0.25127904381480487,0.32946853604770376,0.22372862470560315,0.15903698687660964,0.1172824374155217,0.11992118920975502,0.25473813096139547,0.2336380757306373,0.2783908037122623,0.147447203141169,0.10942373148379715,0.25447256736683677,0.377153010921428,0.2988917678448616,0.14880655026268308,0.25167960144661305,0.28812492958783587,0.1733526879084805,0.20609772660278886,0.22715342230004598,0.20035015762809188,0.25399262654641536,0.2834098474222101,0.06249623766310239,0.1773171161953916,0.3759461249430958,0.17817450082066855,0.24574417228651316,0.2246360379255475,0.17270798834736092,0.19628379972089913,0.06708256757904706,0.1992903934320468,0.08818471046207822,0.2570902762952249,0.14123444255478534,0.23134487411281346,0.18963800337158743,0.12228974573728174,0.09547784764753839,0.21380103098943937,0.2300130160544813,0.18422572122645467,0.14503276624094313,0.192483756426325,0.15618067972440558,0.19579233003282873,0.35001956913983423,0.19920097571374126,0.16725489337969704,0.07722054794489121,0.13930642260918633,0.2757599074534008,0.1827539613854493,0.1336906402837532,0.22651418823178715,0.11695471216141506,0.19666816209004837,0.3114991133570769,0.11860940495684465,0.3415293718753935,0.12403381715485877,0.17472191532593895,0.31047742733714934,0.16670251650008924,0.18330505656738474,0.13258115090752728,0.2599936725232627,0.22009203227024557,0.300954099000152,0.3129328495868688,0.2922430153500243,0.19151762858179955,0.16582397430619153,0.22589302476536552,0.21673185077994628,0.2186751520617515,0.21950661911775268,0.22838797140611722,0.15689698347749917
600009.SH,-0.014942920905148394,0.18404502105297152,0.17548627252418053,1.0,0.2113586471206267,0.1638054369041312,0.20903516167554256,0.14434338153973875,0.2961201138359698,0.20822937174277376,0.283367349635008,0.1568792628828549,0.2843015369173473,0.33690902272715845,0.28341903239919153,0.25073649760005945,0.28228047722712973,0.18925896379466986,0.2520797080559119,0.18345378763788073,0.2698122026291751,0.2733933918458656,0.20564312233658713,0.3623865564273997,0.2320930863110259,0.19037224722516208,0.3633832377046362,0.20741449218462082,0.1581291028668514,0.34768763011325415,0.2040765469697528,0.15597654269177602,0.1857082510328353,0.193412501463985,0.1892247448546629,0.2345413278912177,0.18561664081354382,0.38698325668134814,0.22910626682918775,0.12018062013974962,0.2742791651740598,0.09924761242225374,0.05474843905358664,0.37770782800001684,0.15319914519013172,0.24077576284237734,0.4077062253035527,0.1191410521588462,0.21945729849880316,0.20768575076671275,0.2838543907057007,0.21097688820033256,0.17714554019597778,0.12025379056402348,0.2084475406503618,0.17716551227103605,0.1885819963889629,0.10766643990964132,0.22650135704405386,0.2748489196978366,0.2744989648876937,0.3886473669983851,0.11755440522117189,0.15884887232310807,0.21762456130718308,0.11520151195120915,0.22455927396539255,0.15841565086989892,0.2303643089714751,0.2883582491979851,0.1500165215691046,0.3059396803702686,0.13946790968629227,0.1408087900712357,0.20955722579027164,0.23772923070328547,0.26310670584940765,0.15147133448524855,0.1916777541921793,0.2011203651470924,0.36725776423539963,0.15686194050176025,0.33638586689256184,0.15048631437572144,0.2890535796359333,0.4013409058258094,0.2175411376871327,0.15243032349920407,0.195600610104986,0.2547602371383104,0.4236467081182389,0.25922492174088657,0.14628056742323348,0.353904765134313,0.1372044828334238,0.26587174857130225,0.26584908803211416,0.3304603772460052,0.33347321957563064,0.3837784966024982,0.1710029725232002,0.3093092515006157,0.05668523470297246,0.13453745584655552,-0.005586729872297527,0.2459542376955419,0.18219145742297793,0.12446061271498633,0.27700440225247963,0.31470096743685755,0.13926591742444558,0.17057767520089373,0.23563420028004306,0.3383972716402337,0.23615019279710006,0.12441738347915758,0.2063066591576201,0.32973573795338224,0.1872802022627273,0.20143020084326532,0.2502578953954551,0.13173903590242644,0.2649930369618276,0.23906936757413302,0.3008683650284395,0.010295451706021613,0.156956579873329,0.16563072188045758,0.1398352208420458,0.09280480371291075,0.08098460654797537,0.2568500384390888,0.3163353076680565,0.23671014136916035,0.27762095611967047,0.3720304096352211,0.11156320315485296,0.2485127174568502,0.27777193606768236,0.23444737137610278,0.21458722961572102,0.14739372700799833,0.32071558349867835,0.354016691414195,0.0432215148652334,0.2745288228734923,0.3651368297833103,0.24387161238393507,0.18512291005822915,0.25651439116005664,0.28795790419583267,0.21804499804713215,0.24384195156192642,0.269775818406321,0.303018963009236,0.23580498506202616,0.24245990069159196,0.2877685661635256,0.2236046631371254,0.20703304599340172,0.2729647101505948,0.24592499178454735,0.18770354880490114,0.11039422721270319,0.08985713531900077,0.3006612142359572,0.19420535637430342,0.22057458785134842,0.19968746110371105,0.2663007386372018,0.2030035948057564,0.28920272524355467,0.17434760695634394,0.3144206083335398,0.2506117245662925,0.22453409971640056,0.14842126644886208,0.1416113550008694,0.11561283055007743,0.2785400449579931,0.031126448493225232,0.14517582609711743,0.3882491442989674,0.1276296247168688,0.2356818943028311,0.11429750226783558,0.19451631790502175,0.26846056004585417,0.16855257477781863,0.17286224361684502,0.19710291983481745,0.2980185141199749,0.2677658711121062,0.24446311762578724,0.23178730626688512,0.2767174746805122,0.19712944088690268,0.2193852968500366,0.154925815301637,0.1502372976498106,0.32017555282847315,0.2507680301365208,0.21880485013068554,0.29469155714811207,0.19714913188599725,0.23068542832242825,0.34362631897786466,0.2645158281643244,0.2846748598582597,0.2543478651262213,0.2185638923675487,0.28630593775568747,0.2075728420283136,0.17629503380375433,0.09562537762469302,0.2543850281250238,0.1451137500882729,0.16571786066316943,0.3040415007914887,0.2111040308252481,0.2645638651695494,0.12143016075696157,0.17146838970533979,0.1380790544405272,0.3583324543191272,0.1413628731592358,0.3426124900029929,0.1763753826602633,0.1795345405855156,0.11157639660424103,0.1504609780124411,0.29949930665509866,0.15586888716912878,0.10896469411865034,0.26495850395194576,0.23052725981004626,0.3172352397112555,0.26220474507013175,0.22802769029831918,0.20195676795464423,0.2706058129822447,0.0401771513901916,0.19896554893778987,0.24289522638044733,0.036071677366999386,0.27004581394869703,0.18264415928745573,0.08014275495116077,0.24492957708963067,0.14685707841246362,0.2598264355192161,0.19133369728155158,0.05019159533631141,0.3500661550068172,0.3091642430697574,0.13673179191139787,0.11698360408206604,0.19440960599326523,0.18027961124274047,0.23045870748228975,0.1113778693243456,0.21506175022646942,0.11040043468353261,0.15293748715666064,0.21657866409321264,0.24228528920648185,0.24101437205133686,0.1915377075422462,0.16911689018821627,0.23658959539552385,0.11585457094322621,0.03684620107350777,0.21493037072109647,0.19220874285939704,0.12506564417333274,0.11606224692549819,0.0611086807593265,0.11503248381286162,0.15479578059731805,0.15309913649300563,0.14364391407613147,0.22668990473296716,0.14059757414945717,0.014838238194351051,0.030980094941279766,0.26194785264306375,0.25392780410114746,0.07521135142595714,0.128420276728435,0.11144027295426026,0.1804919677967568,0.18144423807226723,0.14057945995785023,0.19550908763073663,0.2808541423989267,0.21452890406099792,0.2312955105973518,0.30107768596240225,0.18552816214732332,0.22130846885123037,0.1959577157120887
