trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181116,0,601939.SH,6.68,6.7,6.61,6.66,6.67,-0.01,-0.1499,1029267.24,685232.316
20181115,1,601939.SH,6.61,6.68,6.61,6.67,6.62,0.05,0.7553,732604.99,487029.242
20181114,2,601939.SH,6.71,6.72,6.6,6.62,6.72,-0.1,-1.4881,1260124.25,839177.644
20181113,3,601939.SH,6.66,6.77,6.65,6.72,6.72,0.0,0.0,877104.44,587886.254
20181112,4,601939.SH,6.69,6.73,6.64,6.72,6.72,0.0,0.0,1103705.14,737923.973
20181109,5,601939.SH,6.85,6.85,6.66,6.72,6.97,-0.25,-3.5868,2514211.86,1692649.024
20181108,6,601939.SH,7.01,7.07,6.95,6.97,6.97,0.0,0.0,799285.79,559978.246
20181107,7,601939.SH,6.99,7.04,6.95,6.97,7.0,-0.03,-0.4286,726059.28,507058.332
20181106,8,601939.SH,7.04,7.04,6.94,7.0,7.05,-0.05,-0.7092,739582.84,516677.554
20181105,9,601939.SH,7.11,7.15,7.01,7.05,7.17,-0.12,-1.6736,1118984.43,790433.867
20181102,10,601939.SH,7.17,7.22,7.06,7.17,7.09,0.08,1.1283,1791928.93,1280031.358
20181101,11,601939.SH,7.17,7.2,7.06,7.09,7.15,-0.06,-0.8392,867188.75,616931.436
20181031,12,601939.SH,7.15,7.18,7.06,7.15,7.13,0.02,0.2805,697285.91,496659.172
20181030,13,601939.SH,7.09,7.25,7.04,7.13,7.08,0.05,0.7062,1062779.45,758710.872
20181029,14,601939.SH,7.28,7.32,7.02,7.08,7.28,-0.2,-2.7473,1126481.61,804603.98
20181026,15,601939.SH,7.26,7.28,7.11,7.28,7.24,0.04,0.5525,1033957.94,744012.02
20181025,16,601939.SH,7.0,7.25,6.98,7.24,7.15,0.09,1.2587,1037360.61,740635.018
20181024,17,601939.SH,6.98,7.26,6.97,7.15,6.96,0.19,2.7299,1292393.92,920512.041
20181023,18,601939.SH,7.15,7.19,6.91,6.96,7.19,-0.23,-3.1989,1308065.85,920985.368
20181022,19,601939.SH,7.02,7.25,7.02,7.19,6.98,0.21,3.0086,1751671.72,1254580.984
20181019,20,601939.SH,6.7,7.0,6.67,6.98,6.73,0.25,3.7147,1454340.75,998399.291
20181018,21,601939.SH,6.82,6.85,6.69,6.73,6.83,-0.1,-1.4641,914532.58,619083.173
20181017,22,601939.SH,6.93,6.95,6.77,6.83,6.86,-0.03,-0.4373,873861.36,600089.833
20181016,23,601939.SH,6.82,6.95,6.79,6.86,6.81,0.05,0.7342,930528.56,640502.756
20181015,24,601939.SH,6.92,6.93,6.78,6.81,6.93,-0.12,-1.7316,739661.42,505724.948
20181012,25,601939.SH,6.74,6.96,6.68,6.93,6.68,0.25,3.7425,1172695.23,799336.048
20181011,26,601939.SH,6.69,6.85,6.64,6.68,6.94,-0.26,-3.7464,1158285.81,781890.646
20181010,27,601939.SH,6.9,6.98,6.84,6.94,6.9,0.04,0.5797,701392.3,484999.379
20181009,28,601939.SH,6.91,6.95,6.81,6.9,6.93,-0.03,-0.4329,728896.73,501655.251
20181008,29,601939.SH,7.04,7.05,6.87,6.93,7.24,-0.31,-4.2818,1373490.62,957368.809
20180928,30,601939.SH,7.12,7.32,7.11,7.24,7.13,0.11,1.5428,1334490.19,964494.574
20180927,31,601939.SH,7.11,7.15,7.04,7.13,7.13,0.0,0.0,736591.78,521977.817
20180926,32,601939.SH,7.09,7.24,7.07,7.13,7.1,0.03,0.4225,1491998.69,1069107.34
20180925,33,601939.SH,7.1,7.16,7.01,7.1,7.21,-0.11,-1.5257,1244613.31,881939.024
20180921,34,601939.SH,6.88,7.23,6.8,7.21,6.85,0.36,5.2555,2081220.82,1468902.167
20180920,35,601939.SH,6.8,6.95,6.8,6.85,6.78,0.07,1.0324,946631.19,650379.489
20180919,36,601939.SH,6.67,6.83,6.67,6.78,6.69,0.09,1.3453,930159.21,629695.724
20180918,37,601939.SH,6.6,6.71,6.59,6.69,6.61,0.08,1.2103,509739.75,339006.212
20180917,38,601939.SH,6.63,6.68,6.61,6.61,6.65,-0.04,-0.6015,447951.43,297708.876
20180914,39,601939.SH,6.63,6.7,6.62,6.65,6.64,0.01,0.1506,466158.89,310643.611
20180913,40,601939.SH,6.59,6.64,6.55,6.64,6.54,0.1,1.5291,550785.69,363528.216
20180912,41,601939.SH,6.55,6.58,6.5,6.54,6.58,-0.04,-0.6079,492358.86,321668.342
20180911,42,601939.SH,6.63,6.69,6.54,6.58,6.62,-0.04,-0.6042,492734.16,325538.299
20180910,43,601939.SH,6.61,6.7,6.58,6.62,6.66,-0.04,-0.6006,641739.54,425852.854
