trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181116,0,600221.SH,2.09,2.1,2.07,2.08,2.1,-0.02,-0.9524,900757.59,187900.9
20181115,1,600221.SH,2.12,2.12,2.06,2.1,2.1,0.0,0.0,1225963.84,255954.017
20181114,2,600221.SH,2.16,2.2,2.08,2.1,2.08,0.02,0.9615,2406625.41,514922.031
20181113,3,600221.SH,1.98,2.09,1.97,2.08,2.0,0.08,4.0,1465433.01,299268.748
20181112,4,600221.SH,1.96,2.0,1.95,2.0,1.96,0.04,2.0408,567106.85,112413.652
20181109,5,600221.SH,2.0,2.0,1.95,1.96,2.02,-0.06,-2.9703,614763.15,121499.932
20181108,6,600221.SH,1.99,2.05,1.97,2.02,1.97,0.05,2.5381,1019007.05,204348.338
20181107,7,600221.SH,1.98,2.0,1.97,1.97,1.98,-0.01,-0.5051,433086.87,86066.718
20181106,8,600221.SH,2.0,2.0,1.96,1.98,2.0,-0.02,-1.0,430414.74,85142.219
20181105,9,600221.SH,2.0,2.01,1.98,2.0,2.01,-0.01,-0.4975,696229.11,138810.15
20181102,10,600221.SH,2.04,2.07,1.98,2.01,1.95,0.06,3.0769,1214829.36,244430.808
20181101,11,600221.SH,1.94,1.96,1.93,1.95,1.94,0.01,0.5155,575759.7,112147.165
20181031,12,600221.SH,1.93,1.95,1.91,1.94,1.93,0.01,0.5181,508292.63,98300.202
20181030,13,600221.SH,1.91,1.96,1.89,1.93,1.92,0.01,0.5208,627379.46,120432.726
20181029,14,600221.SH,1.93,1.94,1.9,1.92,1.93,-0.01,-0.5181,377123.0,72308.04
20181026,15,600221.SH,1.93,1.95,1.92,1.93,1.92,0.01,0.5208,437572.77,84604.948
20181025,16,600221.SH,1.89,1.92,1.87,1.92,1.93,-0.01,-0.5181,470038.71,89079.094
20181024,17,600221.SH,1.94,1.98,1.93,1.93,1.94,-0.01,-0.5155,553738.51,107848.524
20181023,18,600221.SH,1.92,1.96,1.9,1.94,1.92,0.02,1.0417,850855.16,164200.146
20181022,19,600221.SH,1.85,1.95,1.85,1.92,1.85,0.07,3.7838,941672.37,179938.849
20181019,20,600221.SH,1.8,1.86,1.78,1.85,1.83,0.02,1.0929,616185.83,112219.111
20181018,21,600221.SH,1.9,1.9,1.82,1.83,1.92,-0.09,-4.6875,740043.18,137196.299
20181017,22,600221.SH,1.89,1.97,1.86,1.92,1.79,0.13,7.2626,1519101.71,290830.486
20181016,23,600221.SH,1.81,1.83,1.78,1.79,1.8,-0.01,-0.5556,338622.03,61092.283
20181015,24,600221.SH,1.81,1.83,1.8,1.8,1.81,-0.01,-0.5525,332173.02,60454.57
20181012,25,600221.SH,1.81,1.84,1.75,1.81,1.81,0.0,0.0,597757.77,107937.306
20181011,26,600221.SH,1.96,1.96,1.79,1.81,1.98,-0.17,-8.5859,841209.18,157916.716
20181010,27,600221.SH,2.0,2.0,1.98,1.98,1.99,-0.01,-0.5025,255129.94,50725.277
20181009,28,600221.SH,2.0,2.01,1.98,1.99,1.99,0.0,0.0,251418.51,50104.843
20181008,29,600221.SH,2.03,2.03,1.99,1.99,2.06,-0.07,-3.3981,527279.92,106188.772
20180928,30,600221.SH,2.03,2.07,2.02,2.06,2.03,0.03,1.4778,478144.24,97955.381
20180927,31,600221.SH,2.06,2.06,2.02,2.03,2.05,-0.02,-0.9756,413286.0,84271.443
20180926,32,600221.SH,2.04,2.06,2.03,2.05,2.04,0.01,0.4902,511769.33,104900.339
20180925,33,600221.SH,2.06,2.06,2.03,2.04,2.09,-0.05,-2.3923,667084.03,136588.895
20180921,34,600221.SH,2.02,2.11,2.01,2.09,2.02,0.07,3.4653,1095360.21,226332.113
20180920,35,600221.SH,2.03,2.04,2.0,2.02,2.03,-0.01,-0.4926,469810.49,94850.68
20180919,36,600221.SH,1.98,2.05,1.96,2.03,1.98,0.05,2.5253,1014829.01,205175.155
20180918,37,600221.SH,1.95,1.98,1.95,1.98,1.95,0.03,1.5385,304370.6,59824.407
20180917,38,600221.SH,1.96,1.97,1.95,1.95,1.97,-0.02,-1.0152,337898.01,66226.729
20180914,39,600221.SH,1.98,1.98,1.96,1.97,1.98,-0.01,-0.5051,292211.69,57660.529
20180913,40,600221.SH,1.98,1.99,1.96,1.98,1.97,0.01,0.5076,353346.36,69887.964
20180912,41,600221.SH,1.97,1.97,1.95,1.97,1.96,0.01,0.5102,199609.24,39190.739
20180911,42,600221.SH,1.97,1.98,1.95,1.96,1.97,-0.01,-0.5076,287234.85,56401.822
20180910,43,600221.SH,2.0,2.0,1.97,1.97,2.0,-0.03,-1.5,343269.0,67974.93
20180907,44,600221.SH,1.98,2.01,1.98,2.0,1.98,0.02,1.0101,403562.99,80557.892
20180906,45,600221.SH,1.99,2.0,1.97,1.98,2.0,-0.02,-1.0,415326.52,82443.989
20180905,46,600221.SH,2.0,2.02,1.99,2.0,2.01,-0.01,-0.4975,403516.45,80936.233
20180904,47,600221.SH,1.99,2.02,1.98,2.01,1.99,0.02,1.005,453956.01,90983.386
20180903,48,600221.SH,2.03,2.03,1.98,1.99,2.04,-0.05,-2.451,678395.9,135611.319
20180831,49,600221.SH,2.09,2.1,2.03,2.04,2.1,-0.06,-2.8571,770112.55,158768.56
20180830,50,600221.SH,2.11,2.13,2.09,2.1,2.13,-0.03,-1.4085,801337.98,168694.233
20180829,51,600221.SH,2.16,2.16,2.12,2.13,2.16,-0.03,-1.3889,740224.79,157999.828
20180828,52,600221.SH,2.19,2.2,2.15,2.16,2.19,-0.03,-1.3699,762941.63,166190.952
20180827,53,600221.SH,2.18,2.2,2.17,2.19,2.15,0.04,1.8605,1005717.76,220180.611
20180824,54,600221.SH,2.13,2.17,2.12,2.15,2.14,0.01,0.4673,512105.62,109928.986
20180823,55,600221.SH,2.14,2.15,2.12,2.14,2.14,0.0,0.0,337519.01,72101.957
20180822,56,600221.SH,2.16,2.17,2.14,2.14,2.16,-0.02,-0.9259,315189.0,67722.647
20180821,57,600221.SH,2.14,2.18,2.13,2.16,2.14,0.02,0.9346,579131.33,125147.501
20180820,58,600221.SH,2.16,2.17,2.11,2.14,2.16,-0.02,-0.9259,577047.82,123365.781
20180817,59,600221.SH,2.2,2.21,2.15,2.16,2.19,-0.03,-1.3699,506359.08,110438.421
