trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20181116,0,002594.SZ,52.0,52.7,50.89,51.55,51.81,-0.26,-0.5018,113240.88,586888.029
20181115,1,002594.SZ,51.66,52.29,51.36,51.81,51.9,-0.09,-0.1734,69457.86,359591.469
20181114,2,002594.SZ,50.93,52.8,50.88,51.9,51.0,0.9,1.7647,102128.68,532606.599
20181113,3,002594.SZ,50.62,52.45,50.5,51.0,51.61,-0.61,-1.1819,105875.44,544505.063
20181112,4,002594.SZ,49.98,52.1,49.7,51.61,50.0,1.61,3.22,133711.84,686089.554
20181109,5,002594.SZ,48.8,50.89,48.33,50.0,48.98,1.02,2.0825,146773.06,733720.348
20181108,6,002594.SZ,47.68,49.55,47.68,48.98,47.25,1.73,3.6614,142158.55,691476.023
20181107,7,002594.SZ,46.6,48.05,46.59,47.25,47.63,-0.38,-0.7978,69529.11,328618.537
20181106,8,002594.SZ,48.17,48.18,46.9,47.63,48.25,-0.62,-1.285,55657.95,263813.779
20181105,9,002594.SZ,48.0,49.12,47.2,48.25,48.02,0.23,0.479,110088.11,530983.606
20181102,10,002594.SZ,46.45,48.15,45.7,48.02,45.7,2.32,5.0766,139156.35,653896.214
20181101,11,002594.SZ,47.23,47.5,44.98,45.7,46.79,-1.09,-2.3296,109019.61,506616.966
20181031,12,002594.SZ,46.44,47.45,46.1,46.79,46.53,0.26,0.5588,61159.22,286724.573
20181030,13,002594.SZ,47.45,47.74,44.88,46.53,47.38,-0.85,-1.794,96486.76,446449.785
20181029,14,002594.SZ,48.63,48.98,46.9,47.38,48.62,-1.24,-2.5504,69283.76,330502.208
20181026,15,002594.SZ,49.99,50.14,47.98,48.62,49.6,-0.98,-1.9758,76780.49,375759.895
20181025,16,002594.SZ,47.35,49.75,46.89,49.6,48.77,0.83,1.7019,110847.35,534735.63
20181024,17,002594.SZ,48.3,49.74,48.01,48.77,48.46,0.31,0.6397,104536.87,511363.113
20181023,18,002594.SZ,49.85,49.99,47.3,48.46,50.01,-1.55,-3.0994,115358.17,561568.014
20181022,19,002594.SZ,47.61,50.2,47.56,50.01,47.02,2.99,6.359,168944.9,830863.889
20181019,20,002594.SZ,45.08,47.27,44.0,47.02,46.18,0.84,1.819,119985.53,548809.979
20181018,21,002594.SZ,47.0,47.3,45.71,46.18,47.31,-1.13,-2.3885,83864.95,389252.607
20181017,22,002594.SZ,46.7,47.66,45.88,47.31,45.96,1.35,2.9373,110262.62,517523.05
20181016,23,002594.SZ,46.95,47.46,45.28,45.96,46.93,-0.97,-2.0669,64697.09,298245.832
20181015,24,002594.SZ,46.58,47.85,46.3,46.93,46.42,0.51,1.0987,95431.35,449287.101
20181012,25,002594.SZ,43.21,46.8,43.21,46.42,42.82,3.6,8.4073,129205.13,582234.034
20181011,26,002594.SZ,44.41,45.18,42.67,42.82,45.91,-3.09,-6.7306,119795.39,525829.641
20181010,27,002594.SZ,47.35,47.56,45.45,45.91,47.09,-1.18,-2.5058,88215.47,406966.964
20181009,28,002594.SZ,46.61,47.6,46.61,47.09,46.55,0.54,1.16,41623.04,196036.934
20181008,29,002594.SZ,47.0,47.95,46.42,46.55,49.1,-2.55,-5.1935,111389.04,525032.408
20180928,30,002594.SZ,48.0,49.28,47.9,49.1,47.8,1.3,2.7197,76871.14,375320.282
20180927,31,002594.SZ,48.5,48.6,47.5,47.8,48.26,-0.46,-0.9532,62774.25,301075.048
20180926,32,002594.SZ,48.66,48.95,47.78,48.26,48.2,0.06,0.1245,99681.82,481689.819
20180925,33,002594.SZ,47.3,48.65,47.3,48.2,47.01,1.19,2.5314,102447.05,493193.076
20180921,34,002594.SZ,47.5,48.75,46.6,47.01,45.95,1.06,2.3069,162412.36,771531.286
20180920,35,002594.SZ,46.96,47.5,45.95,45.95,46.96,-1.01,-2.1508,82025.3,384946.509
20180919,36,002594.SZ,45.1,47.38,44.7,46.96,45.08,1.88,4.1704,130011.23,605521.15
20180918,37,002594.SZ,44.17,45.34,44.05,45.08,44.81,0.27,0.6025,68125.47,305784.416
20180917,38,002594.SZ,44.0,45.46,43.5,44.81,44.81,0.0,0.0,85194.87,380849.816
20180914,39,002594.SZ,44.21,45.45,44.21,44.81,42.92,1.89,4.4035,105337.03,470960.344
20180913,40,002594.SZ,42.71,43.05,42.09,42.92,42.04,0.88,2.0932,55448.31,235991.197
20180912,41,002594.SZ,41.01,42.5,40.71,42.04,41.52,0.52,1.2524,55875.93,233559.547
20180911,42,002594.SZ,41.55,41.86,40.91,41.52,41.73,-0.21,-0.5032,35223.14,145958.369
20180910,43,002594.SZ,42.98,43.44,41.15,41.73,42.82,-1.09,-2.5455,52933.19,222230.731
20180907,44,002594.SZ,43.29,44.08,42.65,42.82,42.6,0.22,0.5164,68764.74,298371.255
20180906,45,002594.SZ,42.5,43.2,42.05,42.6,42.5,0.1,0.2353,46915.89,200948.426
20180905,46,002594.SZ,44.08,44.51,42.5,42.5,44.52,-2.02,-4.5373,82855.24,358289.748
20180904,47,002594.SZ,43.89,44.58,43.61,44.52,43.67,0.85,1.9464,59574.3,263787.461
